0.35		0.792755		0.56193		0.278921		0.572984
0.36		0.787004		0.573792		0.260692		0.578257
0.37		0.781136		0.585333		0.242209		0.582732
0.38		0.775151		0.596547		0.223492		0.586405
0.39		0.769055		0.607431		0.20456		0.589271
0.4		0.762851		0.61798		0.185431		0.591329
0.41		0.756541		0.62819		0.166124		0.592578
0.42		0.75013		0.638058		0.146659		0.593018
0.43		0.743621		0.647581		0.127054		0.592651
0.44		0.737016		0.656756		0.107328		0.591479
0.45		0.730321		0.66558		0.087502		0.589507
0.46		0.723538		0.674052		0.0675932		0.586738
0.47		0.716672		0.682169		0.0476211		0.58318
0.48		0.709724		0.68993		0.0276046		0.578838
0.49		0.7027		0.697333		0.00756246		0.573722
0.5		0.695603		0.704377		-0.0124866		0.56784
0.51		0.688437		0.711062		-0.0325243		0.561203
0.52		0.681204		0.717388		-0.0525321		0.553822
0.53		0.673909		0.723353		-0.072492		0.545709
0.54		0.666556		0.72896		-0.0923862		0.536877
0.55		0.659148		0.734207		-0.112197		0.52734
0.56		0.651688		0.739096		-0.131907		0.517113
0.57		0.644181		0.743627		-0.151499		0.506212
0.58		0.636629		0.747803		-0.170957		0.494654
0.59		0.629038		0.751625		-0.190263		0.482455
0.6		0.621409		0.755094		-0.209402		0.469635
0.61		0.613747		0.758213		-0.228359		0.456212
0.62		0.606055		0.760984		-0.247116		0.442205
0.63		0.598336		0.76341		-0.265661		0.427635
0.64		0.590595		0.765494		-0.283977		0.412523
0.65		0.582835		0.767239		-0.302051		0.396889
0.66		0.575058		0.768648		-0.319869		0.380756
0.67		0.567269		0.769725		-0.337418		0.364147
0.68		0.559471		0.770473		-0.354684		0.347083
0.69		0.551667		0.770898		-0.371656		0.329589
0.7		0.54386		0.771003		-0.388321		0.311688
0.71		0.536053		0.770792		-0.404668		0.293403
0.72		0.528251		0.77027		-0.420686		0.27476
0.73		0.520455		0.769443		-0.436364		0.255782
0.74		0.512669		0.768315		-0.451693		0.236494
0.75		0.504896		0.76689		-0.466663		0.216922
0.76		0.497139		0.765176		-0.481264		0.197089
0.77		0.489401		0.763177		-0.495489		0.177021
0.78		0.481684		0.760898		-0.509329		0.156743
0.79		0.473992		0.758346		-0.522778		0.136281
0.8		0.466327		0.755527		-0.535828		0.115658
0.81		0.458692		0.752446		-0.548472		0.0949007
0.82		0.451089		0.749109		-0.560706		0.0740333
0.83		0.443522		0.745524		-0.572523		0.0530805
0.84		0.435992		0.741696		-0.583919		0.0320669
0.85		0.428502		0.737632		-0.594889		0.0110168
0.86		0.421054		0.733338		-0.605431		-0.0100458
0.87		0.413651		0.728821		-0.61554		-0.031097
0.88		0.406295		0.724088		-0.625213		-0.0521136
0.89		0.398987		0.719145		-0.63445		-0.0730723
0.9		0.391731		0.714		-0.643247		-0.0939504
0.91		0.384528		0.708658		-0.651604		-0.114726
0.92		0.37738		0.703127		-0.659519		-0.135376
0.93		0.370289		0.697414		-0.666993		-0.155881
0.94		0.363257		0.691525		-0.674026		-0.176218
0.95		0.356285		0.685468		-0.680618		-0.196368
0.96		0.349375		0.679249		-0.686771		-0.216311
0.97		0.342529		0.672876		-0.692486		-0.236027
0.98		0.335749		0.666355		-0.697764		-0.255497
0.99		0.329035		0.659693		-0.702609		-0.274704
1		0.322389		0.652897		-0.707024		-0.29363
1.01		0.315813		0.645975		-0.71101		-0.312258
1.02		0.309307		0.638932		-0.714573		-0.330571
1.03		0.302873		0.631775		-0.717716		-0.348555
1.04		0.296513		0.624512		-0.720443		-0.366194
1.05		0.290226		0.617148		-0.722759		-0.383474
1.06		0.284014		0.609691		-0.724669		-0.400381
1.07		0.277879		0.602147		-0.726178		-0.416903
1.08		0.27182		0.594522		-0.727293		-0.433027
1.09		0.265839		0.586823		-0.728018		-0.448741
1.1		0.259936		0.579057		-0.728361		-0.464036
1.11		0.254112		0.571229		-0.728328		-0.478901
1.12		0.248367		0.563345		-0.727925		-0.493327
1.13		0.242703		0.555412		-0.72716		-0.507305
1.14		0.237119		0.547436		-0.72604		-0.520827
1.15		0.231616		0.539422		-0.724572		-0.533886
1.16		0.226195		0.531376		-0.722765		-0.546475
1.17		0.220855		0.523304		-0.720625		-0.55859
1.18		0.215597		0.515211		-0.718161		-0.570224
1.19		0.210421		0.507103		-0.715381		-0.581373
1.2		0.205327		0.498985		-0.712294		-0.592035
1.21		0.200315		0.490862		-0.708908		-0.602204
1.22		0.195386		0.482739		-0.705232		-0.611881
1.23		0.190539		0.474622		-0.701274		-0.621062
1.24		0.185774		0.466515		-0.697043		-0.629746
1.25		0.181091		0.458422		-0.692548		-0.637934
1.26		0.17649		0.450348		-0.687798		-0.645626
1.27		0.17197		0.442298		-0.682802		-0.652821
1.28		0.167532		0.434276		-0.677569		-0.659523
1.29		0.163175		0.426286		-0.672108		-0.665732
1.3		0.158899		0.418332		-0.666429		-0.671451
1.31		0.154703		0.410418		-0.660539		-0.676684
1.32		0.150587		0.402548		-0.654449		-0.681434
1.33		0.14655		0.394725		-0.648168		-0.685705
1.34		0.142593		0.386953		-0.641704		-0.689502
1.35		0.138713		0.379235		-0.635067		-0.692829
1.36		0.134912		0.371574		-0.628266		-0.695694
1.37		0.131188		0.363974		-0.621309		-0.6981
1.38		0.127541		0.356437		-0.614205		-0.700056
1.39		0.123969		0.348966		-0.606964		-0.701567
1.4		0.120473		0.341564		-0.599593		-0.702642
1.41		0.117052		0.334233		-0.592102		-0.703287
1.42		0.113704		0.326977		-0.584499		-0.70351
1.43		0.110429		0.319796		-0.576792		-0.70332
1.44		0.107227		0.312694		-0.568989		-0.702726
1.45		0.104096		0.305672		-0.5611		-0.701735
1.46		0.101036		0.298732		-0.553131		-0.700358
1.47		0.098046		0.291876		-0.545091		-0.698603
